hero_product_id,hero_product_name,combo_product_ids,other_product_count,orders_with_combo,total_orders_with_hero,pct_of_hero_orders,avg_basket_hero_alone,avg_basket_with_combo,pct_basket_value_uplift,freq_uplift_score
77,"Pulse Home Item 77","18,99",2,1,119,0.84,5724.19,19173.21,234.95,234.95
77,"Pulse Home Item 77","165,279",2,1,119,0.84,5724.19,19018.48,232.25,232.25
77,"Pulse Home Item 77","83,89,207",3,1,119,0.84,5724.19,18946.43,230.99,230.99
77,"Pulse Home Item 77","165,294",2,1,119,0.84,5724.19,18925.37,230.62,230.62
77,"Pulse Home Item 77","227,233,242",3,1,119,0.84,5724.19,18866.39,229.59,229.59
77,"Pulse Home Item 77","100,112,181",3,1,119,0.84,5724.19,18554.18,224.14,224.14
77,"Pulse Home Item 77","189,281",2,1,119,0.84,5724.19,18149.56,217.07,217.07
77,"Pulse Home Item 77","89,198",2,1,119,0.84,5724.19,17909.93,212.88,212.88
77,"Pulse Home Item 77","113,122,256",3,1,119,0.84,5724.19,17887.94,212.5,212.5
77,"Pulse Home Item 77","132,147",2,1,119,0.84,5724.19,17684.15,208.94,208.94
77,"Pulse Home Item 77","232,264",2,1,119,0.84,5724.19,17428.59,204.47,204.47
77,"Pulse Home Item 77","19,267,296",3,1,119,0.84,5724.19,17284.13,201.95,201.95
77,"Pulse Home Item 77","55,204,205",3,1,119,0.84,5724.19,17273.72,201.77,201.77
77,"Pulse Home Item 77","109,169,185",3,1,119,0.84,5724.19,17115.89,199.01,199.01
77,"Pulse Home Item 77","5,54",2,1,119,0.84,5724.19,16898.2,195.21,195.21
77,"Pulse Home Item 77","48,198,277",3,1,119,0.84,5724.19,16242.92,183.76,183.76
77,"Pulse Home Item 77",73,1,1,119,0.84,5724.19,16135.57,181.88,181.88
77,"Pulse Home Item 77","120,170,202",3,1,119,0.84,5724.19,16081.41,180.94,180.94
77,"Pulse Home Item 77","70,214",2,1,119,0.84,5724.19,16020.14,179.87,179.87
77,"Pulse Home Item 77","74,115,250",3,1,119,0.84,5724.19,15355.27,168.25,168.25
77,"Pulse Home Item 77",150,1,1,119,0.84,5724.19,15340.65,168,168
77,"Pulse Home Item 77","13,47,127",3,1,119,0.84,5724.19,15305.14,167.38,167.38
77,"Pulse Home Item 77","29,131,184",3,1,119,0.84,5724.19,14911.46,160.5,160.5
77,"Pulse Home Item 77","23,95,142",3,1,119,0.84,5724.19,14845.82,159.35,159.35
77,"Pulse Home Item 77","4,106",2,1,119,0.84,5724.19,14507.84,153.45,153.45
77,"Pulse Home Item 77","161,162,280",3,1,119,0.84,5724.19,14409.57,151.73,151.73
77,"Pulse Home Item 77","19,166,262",3,1,119,0.84,5724.19,14097.93,146.29,146.29
77,"Pulse Home Item 77","93,276",2,1,119,0.84,5724.19,14064.39,145.7,145.7
77,"Pulse Home Item 77","133,291",2,1,119,0.84,5724.19,14042.57,145.32,145.32
77,"Pulse Home Item 77",247,1,1,119,0.84,5724.19,13688.72,139.14,139.14
77,"Pulse Home Item 77","32,264",2,1,119,0.84,5724.19,13684.61,139.07,139.07
77,"Pulse Home Item 77",271,1,1,119,0.84,5724.19,13253.17,131.53,131.53
77,"Pulse Home Item 77","30,132,214",3,1,119,0.84,5724.19,13230.59,131.13,131.13
77,"Pulse Home Item 77","70,98,249",3,1,119,0.84,5724.19,13230.55,131.13,131.13
77,"Pulse Home Item 77","127,229,291",3,1,119,0.84,5724.19,13113.3,129.09,129.09
77,"Pulse Home Item 77","125,178",2,1,119,0.84,5724.19,12720.81,122.23,122.23
77,"Pulse Home Item 77","256,290",2,1,119,0.84,5724.19,12579.85,119.77,119.77
77,"Pulse Home Item 77","201,271,290",3,1,119,0.84,5724.19,12483.76,118.09,118.09
77,"Pulse Home Item 77","184,299",2,1,119,0.84,5724.19,12390.7,116.46,116.46
77,"Pulse Home Item 77",241,1,1,119,0.84,5724.19,12210.93,113.32,113.32
77,"Pulse Home Item 77",227,1,1,119,0.84,5724.19,12144.19,112.16,112.16
77,"Pulse Home Item 77","173,243",2,1,119,0.84,5724.19,12128.78,111.89,111.89
77,"Pulse Home Item 77",202,1,1,119,0.84,5724.19,12028.51,110.13,110.13
77,"Pulse Home Item 77","146,254",2,1,119,0.84,5724.19,12021.82,110.02,110.02
77,"Pulse Home Item 77","129,235,247",3,1,119,0.84,5724.19,11901.37,107.91,107.91
77,"Pulse Home Item 77","140,266,282",3,1,119,0.84,5724.19,11795.11,106.06,106.06
77,"Pulse Home Item 77","37,89,226",3,1,119,0.84,5724.19,11720.72,104.76,104.76
77,"Pulse Home Item 77",118,1,1,119,0.84,5724.19,11650.95,103.54,103.54
77,"Pulse Home Item 77","59,67,240",3,1,119,0.84,5724.19,11607.09,102.77,102.77
77,"Pulse Home Item 77","167,298",2,1,119,0.84,5724.19,11596.89,102.59,102.59
77,"Pulse Home Item 77","168,174,198",3,1,119,0.84,5724.19,11564.32,102.03,102.03
77,"Pulse Home Item 77","163,183,227",3,1,119,0.84,5724.19,11511,101.09,101.09
77,"Pulse Home Item 77","174,190,287",3,1,119,0.84,5724.19,11496.08,100.83,100.83
77,"Pulse Home Item 77",1,1,1,119,0.84,5724.19,11334.15,98,98
77,"Pulse Home Item 77","9,174,233",3,1,119,0.84,5724.19,11169.87,95.13,95.13
77,"Pulse Home Item 77","115,291",2,1,119,0.84,5724.19,11090.35,93.75,93.75
77,"Pulse Home Item 77","56,170,190",3,1,119,0.84,5724.19,11058.93,93.2,93.2
77,"Pulse Home Item 77","114,204",2,1,119,0.84,5724.19,11046.52,92.98,92.98
77,"Pulse Home Item 77",181,1,1,119,0.84,5724.19,10911.85,90.63,90.63
77,"Pulse Home Item 77","154,227",2,1,119,0.84,5724.19,10722.15,87.31,87.31
77,"Pulse Home Item 77","87,255,274",3,1,119,0.84,5724.19,10493.6,83.32,83.32
77,"Pulse Home Item 77","28,238,295",3,1,119,0.84,5724.19,10223.52,78.6,78.6
77,"Pulse Home Item 77",184,1,1,119,0.84,5724.19,10114.78,76.7,76.7
77,"Pulse Home Item 77","119,152",2,1,119,0.84,5724.19,10098.78,76.42,76.42
77,"Pulse Home Item 77","201,242",2,1,119,0.84,5724.19,10085.39,76.19,76.19
77,"Pulse Home Item 77","12,20,215",3,1,119,0.84,5724.19,9794.9,71.11,71.11
77,"Pulse Home Item 77","140,169",2,1,119,0.84,5724.19,9552.43,66.88,66.88
77,"Pulse Home Item 77","16,85,261",3,1,119,0.84,5724.19,9329.55,62.98,62.98
77,"Pulse Home Item 77","103,195",2,1,119,0.84,5724.19,9242.42,61.46,61.46
77,"Pulse Home Item 77","201,295",2,1,119,0.84,5724.19,8881.44,55.16,55.16
77,"Pulse Home Item 77","41,94",2,1,119,0.84,5724.19,8813,53.96,53.96
77,"Pulse Home Item 77",129,1,1,119,0.84,5724.19,8557.95,49.5,49.5
77,"Pulse Home Item 77",269,1,1,119,0.84,5724.19,8557.57,49.5,49.5
77,"Pulse Home Item 77","7,160,174",3,1,119,0.84,5724.19,8538.42,49.16,49.16
77,"Pulse Home Item 77","159,217",2,1,119,0.84,5724.19,8482.28,48.18,48.18
77,"Pulse Home Item 77",285,1,1,119,0.84,5724.19,8374.4,46.3,46.3
77,"Pulse Home Item 77","100,142,243",3,1,119,0.84,5724.19,8372.16,46.26,46.26
77,"Pulse Home Item 77","183,220",2,1,119,0.84,5724.19,8235.29,43.87,43.87
77,"Pulse Home Item 77","183,258",2,1,119,0.84,5724.19,8158.58,42.53,42.53
77,"Pulse Home Item 77","116,170,207",3,1,119,0.84,5724.19,7976.28,39.34,39.34
77,"Pulse Home Item 77","162,293,298",3,1,119,0.84,5724.19,7838.49,36.94,36.94
77,"Pulse Home Item 77",132,1,1,119,0.84,5724.19,7740.41,35.22,35.22
77,"Pulse Home Item 77",103,1,1,119,0.84,5724.19,7618.91,33.1,33.1
77,"Pulse Home Item 77",58,1,1,119,0.84,5724.19,7220.79,26.15,26.15
77,"Pulse Home Item 77",131,1,1,119,0.84,5724.19,7011.33,22.49,22.49
77,"Pulse Home Item 77","19,190,273",3,1,119,0.84,5724.19,6648.92,16.15,16.15
77,"Pulse Home Item 77",141,1,1,119,0.84,5724.19,6549.31,14.41,14.41
77,"Pulse Home Item 77","109,256",2,1,119,0.84,5724.19,6467.8,12.99,12.99
77,"Pulse Home Item 77","46,85,201",3,1,119,0.84,5724.19,6236.15,8.94,8.94
77,"Pulse Home Item 77","14,100",2,1,119,0.84,5724.19,5772.26,0.84,0.84
77,"Pulse Home Item 77",hero_alone,0,9,119,7.56,5724.19,5724.19,0,0
77,"Pulse Home Item 77","6,139",2,1,119,0.84,5724.19,5476.68,-4.32,-4.32
77,"Pulse Home Item 77","8,222",2,1,119,0.84,5724.19,5448.88,-4.81,-4.81
77,"Pulse Home Item 77",29,1,1,119,0.84,5724.19,4290.7,-25.04,-25.04
77,"Pulse Home Item 77","23,76,141",3,1,119,0.84,5724.19,3666.39,-35.95,-35.95
77,"Pulse Home Item 77","38,158",2,1,119,0.84,5724.19,3372.03,-41.09,-41.09
77,"Pulse Home Item 77",3,1,1,119,0.84,5724.19,2849.85,-50.21,-50.21
97,"Luxe Toys Item 97","57,95,260",3,1,137,0.73,4382.15,24220.55,452.71,452.71
97,"Luxe Toys Item 97","7,32,248",3,1,137,0.73,4382.15,22620.41,416.19,416.19
97,"Luxe Toys Item 97","57,187",2,1,137,0.73,4382.15,21820.19,397.93,397.93
97,"Luxe Toys Item 97","52,153,189",3,1,137,0.73,4382.15,20656.16,371.37,371.37
97,"Luxe Toys Item 97","110,170,214",3,1,137,0.73,4382.15,20331.04,363.95,363.95
97,"Luxe Toys Item 97","149,174,177",3,1,137,0.73,4382.15,20296.29,363.16,363.16
97,"Luxe Toys Item 97","56,121,177",3,1,137,0.73,4382.15,20258.01,362.28,362.28
97,"Luxe Toys Item 97","4,61,175",3,1,137,0.73,4382.15,19920.52,354.58,354.58
97,"Luxe Toys Item 97","41,287,295",3,1,137,0.73,4382.15,18469.6,321.47,321.47
97,"Luxe Toys Item 97","105,157,271",3,1,137,0.73,4382.15,18383.65,319.51,319.51
97,"Luxe Toys Item 97","56,67",2,1,137,0.73,4382.15,18367.41,319.14,319.14
97,"Luxe Toys Item 97",149,1,1,137,0.73,4382.15,18355.35,318.87,318.87
97,"Luxe Toys Item 97","53,67,296",3,1,137,0.73,4382.15,18280.7,317.16,317.16
97,"Luxe Toys Item 97","4,242,279",3,1,137,0.73,4382.15,18274.02,317.01,317.01
97,"Luxe Toys Item 97",272,1,1,137,0.73,4382.15,17952.5,309.67,309.67
97,"Luxe Toys Item 97","73,90,269",3,1,137,0.73,4382.15,17395.21,296.96,296.96
97,"Luxe Toys Item 97","110,142,195",3,1,137,0.73,4382.15,17365.05,296.27,296.27
97,"Luxe Toys Item 97","105,148,297",3,1,137,0.73,4382.15,17297.18,294.72,294.72
97,"Luxe Toys Item 97",153,1,1,137,0.73,4382.15,17277.6,294.27,294.27
97,"Luxe Toys Item 97","192,217,262",3,1,137,0.73,4382.15,17169.82,291.81,291.81
97,"Luxe Toys Item 97","72,219,248",3,1,137,0.73,4382.15,17106.98,290.38,290.38
97,"Luxe Toys Item 97","32,145,176",3,1,137,0.73,4382.15,16943.01,286.64,286.64
97,"Luxe Toys Item 97","109,209",2,1,137,0.73,4382.15,16618.7,279.24,279.24
97,"Luxe Toys Item 97","172,184,273",3,1,137,0.73,4382.15,16148.77,268.51,268.51
97,"Luxe Toys Item 97","133,198,251",3,1,137,0.73,4382.15,16146.53,268.46,268.46
97,"Luxe Toys Item 97","205,279",2,1,137,0.73,4382.15,15946.17,263.89,263.89
97,"Luxe Toys Item 97","186,245",2,1,137,0.73,4382.15,15825.96,261.15,261.15
97,"Luxe Toys Item 97","3,179,225",3,1,137,0.73,4382.15,15667.94,257.54,257.54
97,"Luxe Toys Item 97","152,154,173",3,1,137,0.73,4382.15,15609.08,256.2,256.2
97,"Luxe Toys Item 97","182,263,267",3,1,137,0.73,4382.15,15562.21,255.13,255.13
97,"Luxe Toys Item 97","11,171",2,1,137,0.73,4382.15,15089.92,244.35,244.35
97,"Luxe Toys Item 97","98,176,287",3,1,137,0.73,4382.15,15083.75,244.21,244.21
97,"Luxe Toys Item 97","123,219,299",3,1,137,0.73,4382.15,14319.72,226.77,226.77
97,"Luxe Toys Item 97","17,282",2,1,137,0.73,4382.15,14315.32,226.67,226.67
97,"Luxe Toys Item 97","126,223,270",3,1,137,0.73,4382.15,14195.49,223.94,223.94
97,"Luxe Toys Item 97","62,125",2,1,137,0.73,4382.15,14140.51,222.68,222.68
97,"Luxe Toys Item 97","190,243",2,1,137,0.73,4382.15,13934.83,217.99,217.99
97,"Luxe Toys Item 97","104,158,268",3,1,137,0.73,4382.15,13756.49,213.92,213.92
97,"Luxe Toys Item 97",27,1,1,137,0.73,4382.15,13678.98,212.15,212.15
97,"Luxe Toys Item 97","92,156,179",3,1,137,0.73,4382.15,13656.28,211.63,211.63
97,"Luxe Toys Item 97","100,145",2,1,137,0.73,4382.15,13650.49,211.5,211.5
97,"Luxe Toys Item 97","159,278",2,1,137,0.73,4382.15,13558.64,209.41,209.41
97,"Luxe Toys Item 97","60,105,222",3,1,137,0.73,4382.15,13256.33,202.51,202.51
97,"Luxe Toys Item 97","45,69,262",3,1,137,0.73,4382.15,13225.8,201.81,201.81
97,"Luxe Toys Item 97","48,83",2,1,137,0.73,4382.15,12946.3,195.43,195.43
97,"Luxe Toys Item 97","3,186",2,1,137,0.73,4382.15,12872.1,193.74,193.74
97,"Luxe Toys Item 97","49,167",2,1,137,0.73,4382.15,12730.31,190.5,190.5
97,"Luxe Toys Item 97","68,128",2,1,137,0.73,4382.15,12729.54,190.49,190.49
97,"Luxe Toys Item 97","47,112",2,1,137,0.73,4382.15,12709.53,190.03,190.03
97,"Luxe Toys Item 97","70,244",2,1,137,0.73,4382.15,12615.9,187.89,187.89
97,"Luxe Toys Item 97","98,113",2,1,137,0.73,4382.15,12577.13,187.01,187.01
97,"Luxe Toys Item 97","234,266",2,1,137,0.73,4382.15,12553.45,186.47,186.47
97,"Luxe Toys Item 97",171,1,1,137,0.73,4382.15,12395.71,182.87,182.87
97,"Luxe Toys Item 97","40,105",2,1,137,0.73,4382.15,12258.84,179.74,179.74
97,"Luxe Toys Item 97",107,1,1,137,0.73,4382.15,12142.62,177.09,177.09
97,"Luxe Toys Item 97","4,290",2,1,137,0.73,4382.15,12077.59,175.61,175.61
97,"Luxe Toys Item 97","3,158,299",3,1,137,0.73,4382.15,12065.09,175.32,175.32
97,"Luxe Toys Item 97","107,164,292",3,1,137,0.73,4382.15,11839.56,170.18,170.18
97,"Luxe Toys Item 97","16,100,115",3,1,137,0.73,4382.15,11804.56,169.38,169.38
97,"Luxe Toys Item 97","65,199,260",3,1,137,0.73,4382.15,11717.22,167.39,167.39
97,"Luxe Toys Item 97","57,257",2,1,137,0.73,4382.15,11712.02,167.27,167.27
97,"Luxe Toys Item 97",275,1,1,137,0.73,4382.15,11599.46,164.7,164.7
97,"Luxe Toys Item 97","19,159,239",3,1,137,0.73,4382.15,11524.42,162.99,162.99
97,"Luxe Toys Item 97","128,247",2,1,137,0.73,4382.15,11488.66,162.17,162.17
97,"Luxe Toys Item 97","10,24,171",3,1,137,0.73,4382.15,11291.8,157.68,157.68
97,"Luxe Toys Item 97","10,270,300",3,1,137,0.73,4382.15,11276.25,157.32,157.32
97,"Luxe Toys Item 97",260,1,1,137,0.73,4382.15,11165.96,154.81,154.81
97,"Luxe Toys Item 97",231,1,1,137,0.73,4382.15,11082.88,152.91,152.91
97,"Luxe Toys Item 97","65,74,94",3,1,137,0.73,4382.15,11059.8,152.38,152.38
97,"Luxe Toys Item 97","7,21,174",3,1,137,0.73,4382.15,11008.11,151.2,151.2
97,"Luxe Toys Item 97","147,199,258",3,1,137,0.73,4382.15,10813.41,146.76,146.76
97,"Luxe Toys Item 97","109,257",2,1,137,0.73,4382.15,10776.38,145.92,145.92
97,"Luxe Toys Item 97",296,1,1,137,0.73,4382.15,10517,140,140
97,"Luxe Toys Item 97",279,1,1,137,0.73,4382.15,10516.89,139.99,139.99
97,"Luxe Toys Item 97","203,214,274",3,1,137,0.73,4382.15,10230.62,133.46,133.46
97,"Luxe Toys Item 97","120,214",2,1,137,0.73,4382.15,10166.27,131.99,131.99
97,"Luxe Toys Item 97",212,1,1,137,0.73,4382.15,10098.86,130.45,130.45
97,"Luxe Toys Item 97",166,1,1,137,0.73,4382.15,10091.67,130.29,130.29
97,"Luxe Toys Item 97","14,261",2,1,137,0.73,4382.15,10011.27,128.46,128.46
97,"Luxe Toys Item 97",100,1,1,137,0.73,4382.15,9972.6,127.57,127.57
97,"Luxe Toys Item 97","3,205",2,1,137,0.73,4382.15,9756.04,122.63,122.63
97,"Luxe Toys Item 97","138,213",2,1,137,0.73,4382.15,9672.48,120.72,120.72
97,"Luxe Toys Item 97","137,242",2,1,137,0.73,4382.15,9507.32,116.96,116.96
97,"Luxe Toys Item 97","74,105",2,1,137,0.73,4382.15,9456.71,115.8,115.8
97,"Luxe Toys Item 97","114,138",2,1,137,0.73,4382.15,9414.33,114.83,114.83
97,"Luxe Toys Item 97","64,263,276",3,1,137,0.73,4382.15,9384.27,114.15,114.15
97,"Luxe Toys Item 97","22,194,225",3,1,137,0.73,4382.15,9355.84,113.5,113.5
97,"Luxe Toys Item 97","221,236,245",3,1,137,0.73,4382.15,9246.28,111,111
97,"Luxe Toys Item 97",148,1,1,137,0.73,4382.15,9150.27,108.81,108.81
97,"Luxe Toys Item 97",257,1,1,137,0.73,4382.15,9143.7,108.66,108.66
97,"Luxe Toys Item 97","226,284,299",3,1,137,0.73,4382.15,9098.01,107.62,107.62
97,"Luxe Toys Item 97",170,1,1,137,0.73,4382.15,8934.87,103.89,103.89
97,"Luxe Toys Item 97","43,214",2,1,137,0.73,4382.15,8858.29,102.14,102.14
97,"Luxe Toys Item 97",155,1,1,137,0.73,4382.15,8782.87,100.42,100.42
97,"Luxe Toys Item 97","201,213",2,1,137,0.73,4382.15,8731.56,99.25,99.25
97,"Luxe Toys Item 97",119,1,1,137,0.73,4382.15,8534.56,94.76,94.76
97,"Luxe Toys Item 97",252,1,1,137,0.73,4382.15,8454.61,92.93,92.93
97,"Luxe Toys Item 97","194,258",2,1,137,0.73,4382.15,8441.62,92.64,92.64
97,"Luxe Toys Item 97","12,20,103",3,1,137,0.73,4382.15,8415.63,92.04,92.04
97,"Luxe Toys Item 97",137,1,1,137,0.73,4382.15,8396.76,91.61,91.61
97,"Luxe Toys Item 97","105,124",2,1,137,0.73,4382.15,8331.5,90.12,90.12
97,"Luxe Toys Item 97","227,237",2,1,137,0.73,4382.15,8147.18,85.92,85.92
97,"Luxe Toys Item 97",261,1,1,137,0.73,4382.15,8115.16,85.19,85.19
97,"Luxe Toys Item 97",61,1,1,137,0.73,4382.15,7924.4,80.83,80.83
97,"Luxe Toys Item 97","21,194",2,1,137,0.73,4382.15,7828.82,78.65,78.65
97,"Luxe Toys Item 97",2,1,1,137,0.73,4382.15,7304.72,66.69,66.69
97,"Luxe Toys Item 97","140,296",2,1,137,0.73,4382.15,6836.01,56,56
97,"Luxe Toys Item 97","195,248",2,1,137,0.73,4382.15,6603.12,50.68,50.68
97,"Luxe Toys Item 97","5,160",2,1,137,0.73,4382.15,6551.35,49.5,49.5
97,"Luxe Toys Item 97","91,122",2,1,137,0.73,4382.15,6336.85,44.61,44.61
97,"Luxe Toys Item 97","45,228",2,1,137,0.73,4382.15,6308.6,43.96,43.96
97,"Luxe Toys Item 97","71,134",2,1,137,0.73,4382.15,6115.79,39.56,39.56
97,"Luxe Toys Item 97",22,1,1,137,0.73,4382.15,5941.73,35.59,35.59
97,"Luxe Toys Item 97","41,283",2,1,137,0.73,4382.15,5902.76,34.7,34.7
97,"Luxe Toys Item 97","170,218",2,1,137,0.73,4382.15,5740.48,31,31
97,"Luxe Toys Item 97",89,1,1,137,0.73,4382.15,5503.16,25.58,25.58
97,"Luxe Toys Item 97",43,1,1,137,0.73,4382.15,5083.26,16,16
97,"Luxe Toys Item 97",hero_alone,0,11,137,8.03,4382.15,4382.15,0,0
97,"Luxe Toys Item 97","35,53",2,1,137,0.73,4382.15,4380.94,-0.03,-0.03
97,"Luxe Toys Item 97","4,293",2,1,137,0.73,4382.15,4377.55,-0.1,-0.1
97,"Luxe Toys Item 97",132,1,1,137,0.73,4382.15,4239.9,-3.25,-3.25
97,"Luxe Toys Item 97","38,85",2,1,137,0.73,4382.15,3918.02,-10.59,-10.59
97,"Luxe Toys Item 97",215,1,1,137,0.73,4382.15,3880.38,-11.45,-11.45
97,"Luxe Toys Item 97",214,1,1,137,0.73,4382.15,3734.32,-14.78,-14.78
97,"Luxe Toys Item 97","282,288",2,1,137,0.73,4382.15,3187.48,-27.26,-27.26
97,"Luxe Toys Item 97",270,1,1,137,0.73,4382.15,2581.76,-41.08,-41.08
97,"Luxe Toys Item 97",33,1,1,137,0.73,4382.15,2274.62,-48.09,-48.09
107,"Freshly Home Item 107","7,146,200",3,1,145,0.69,5428.47,28003.58,415.87,415.87
107,"Freshly Home Item 107","71,208,243",3,1,145,0.69,5428.47,25491.77,369.59,369.59
107,"Freshly Home Item 107","21,61,204",3,1,145,0.69,5428.47,22845.43,320.84,320.84
107,"Freshly Home Item 107","10,41,112",3,1,145,0.69,5428.47,21667.11,299.14,299.14
107,"Freshly Home Item 107","130,148,268",3,1,145,0.69,5428.47,21218.45,290.87,290.87
107,"Freshly Home Item 107","40,96,267",3,1,145,0.69,5428.47,20818.72,283.51,283.51
107,"Freshly Home Item 107","11,184,203",3,1,145,0.69,5428.47,20327.97,274.47,274.47
107,"Freshly Home Item 107","125,130,252",3,1,145,0.69,5428.47,20322.5,274.37,274.37
107,"Freshly Home Item 107","118,238,277",3,1,145,0.69,5428.47,19860.18,265.85,265.85
107,"Freshly Home Item 107","70,150,209",3,1,145,0.69,5428.47,19130.82,252.42,252.42
107,"Freshly Home Item 107","41,241,243",3,1,145,0.69,5428.47,18876.55,247.73,247.73
107,"Freshly Home Item 107","219,255,284",3,1,145,0.69,5428.47,18713.61,244.73,244.73
107,"Freshly Home Item 107","169,231,256",3,1,145,0.69,5428.47,18317.99,237.44,237.44
107,"Freshly Home Item 107","137,151,176",3,1,145,0.69,5428.47,18010.94,231.79,231.79
107,"Freshly Home Item 107","111,195",2,1,145,0.69,5428.47,17961.73,230.88,230.88
107,"Freshly Home Item 107","46,155,200",3,1,145,0.69,5428.47,17886.33,229.49,229.49
107,"Freshly Home Item 107","168,218,268",3,1,145,0.69,5428.47,17661.42,225.35,225.35
107,"Freshly Home Item 107","6,43,248",3,1,145,0.69,5428.47,17647.41,225.09,225.09
107,"Freshly Home Item 107","16,143",2,1,145,0.69,5428.47,17586.6,223.97,223.97
107,"Freshly Home Item 107","47,72,228",3,1,145,0.69,5428.47,17027.4,213.67,213.67
107,"Freshly Home Item 107","112,124,163",3,1,145,0.69,5428.47,16905.47,211.42,211.42
107,"Freshly Home Item 107","39,41,160",3,1,145,0.69,5428.47,16701.15,207.66,207.66
107,"Freshly Home Item 107","197,217,240",3,1,145,0.69,5428.47,16617.5,206.12,206.12
107,"Freshly Home Item 107","82,96,168",3,1,145,0.69,5428.47,16452.44,203.08,203.08
107,"Freshly Home Item 107","44,226,277",3,1,145,0.69,5428.47,16452.85,203.08,203.08
107,"Freshly Home Item 107","68,209",2,1,145,0.69,5428.47,16200.08,198.43,198.43
107,"Freshly Home Item 107","111,132,213",3,1,145,0.69,5428.47,16006.3,194.86,194.86
107,"Freshly Home Item 107","176,186,244",3,1,145,0.69,5428.47,15788.94,190.85,190.85
107,"Freshly Home Item 107","1,140,193",3,1,145,0.69,5428.47,15639.29,188.1,188.1
107,"Freshly Home Item 107","10,211",2,1,145,0.69,5428.47,15054.43,177.32,177.32
107,"Freshly Home Item 107","243,291",2,1,145,0.69,5428.47,14966.9,175.71,175.71
107,"Freshly Home Item 107","85,86,198",3,1,145,0.69,5428.47,14951.96,175.44,175.44
107,"Freshly Home Item 107","5,215,268",3,1,145,0.69,5428.47,14949.77,175.4,175.4
107,"Freshly Home Item 107","169,174,245",3,1,145,0.69,5428.47,14815.58,172.92,172.92
107,"Freshly Home Item 107","139,217",2,1,145,0.69,5428.47,14708.82,170.96,170.96
107,"Freshly Home Item 107",133,1,1,145,0.69,5428.47,14479.54,166.73,166.73
107,"Freshly Home Item 107","87,141,263",3,1,145,0.69,5428.47,14356.58,164.47,164.47
107,"Freshly Home Item 107",95,1,1,145,0.69,5428.47,14261.44,162.72,162.72
107,"Freshly Home Item 107","75,157,293",3,1,145,0.69,5428.47,14025.86,158.38,158.38
107,"Freshly Home Item 107","145,200",2,1,145,0.69,5428.47,13974.17,157.42,157.42
107,"Freshly Home Item 107","41,139",2,1,145,0.69,5428.47,13945.56,156.9,156.9
107,"Freshly Home Item 107","20,208",2,1,145,0.69,5428.47,13807.88,154.36,154.36
107,"Freshly Home Item 107","110,156,179",3,1,145,0.69,5428.47,13602.89,150.58,150.58
107,"Freshly Home Item 107","204,231",2,1,145,0.69,5428.47,13424.39,147.3,147.3
107,"Freshly Home Item 107",148,1,1,145,0.69,5428.47,13402.77,146.9,146.9
107,"Freshly Home Item 107","225,261,266",3,1,145,0.69,5428.47,13315.3,145.29,145.29
107,"Freshly Home Item 107","4,188,225",3,1,145,0.69,5428.47,13035.88,140.14,140.14
107,"Freshly Home Item 107","130,245",2,1,145,0.69,5428.47,12906.65,137.76,137.76
107,"Freshly Home Item 107","7,280",2,1,145,0.69,5428.47,12629.29,132.65,132.65
107,"Freshly Home Item 107",4,1,1,145,0.69,5428.47,12626.98,132.61,132.61
107,"Freshly Home Item 107","98,149,239",3,1,145,0.69,5428.47,12522.73,130.69,130.69
107,"Freshly Home Item 107","33,157,221",3,1,145,0.69,5428.47,12435.01,129.07,129.07
107,"Freshly Home Item 107","44,135,207",3,1,145,0.69,5428.47,12433.8,129.05,129.05
107,"Freshly Home Item 107","109,124,250",3,1,145,0.69,5428.47,12411.08,128.63,128.63
107,"Freshly Home Item 107","204,297",2,1,145,0.69,5428.47,12352.16,127.54,127.54
107,"Freshly Home Item 107","39,294",2,1,145,0.69,5428.47,12319.48,126.94,126.94
107,"Freshly Home Item 107","294,296",2,1,145,0.69,5428.47,12227.71,125.25,125.25
107,"Freshly Home Item 107","36,151",2,1,145,0.69,5428.47,12210.31,124.93,124.93
107,"Freshly Home Item 107",97,1,1,145,0.69,5428.47,12142.62,123.68,123.68
107,"Freshly Home Item 107","39,46,101",3,1,145,0.69,5428.47,12029.36,121.6,121.6
107,"Freshly Home Item 107",296,1,1,145,0.69,5428.47,11992.63,120.92,120.92
107,"Freshly Home Item 107","97,164,292",3,1,145,0.69,5428.47,11839.56,118.1,118.1
107,"Freshly Home Item 107",256,1,1,145,0.69,5428.47,11756.55,116.57,116.57
107,"Freshly Home Item 107","10,58",2,1,145,0.69,5428.47,11669.16,114.96,114.96
107,"Freshly Home Item 107",219,1,1,145,0.69,5428.47,11632.12,114.28,114.28
107,"Freshly Home Item 107","9,150,165",3,1,145,0.69,5428.47,11534,112.47,112.47
107,"Freshly Home Item 107","250,265",2,1,145,0.69,5428.47,11511.26,112.05,112.05
107,"Freshly Home Item 107","109,189",2,1,145,0.69,5428.47,11411.63,110.22,110.22
107,"Freshly Home Item 107","10,154",2,1,145,0.69,5428.47,11385.06,109.73,109.73
107,"Freshly Home Item 107","12,44,300",3,1,145,0.69,5428.47,11262.37,107.47,107.47
107,"Freshly Home Item 107","8,154,260",3,1,145,0.69,5428.47,11162.73,105.63,105.63
107,"Freshly Home Item 107","111,146",2,1,145,0.69,5428.47,11084.77,104.2,104.2
